1733.33	654	0	0	40	22.3381	26	13.6461	
1734.06	654	0	0	40	22.3287	25	13.7028	
1734.78	654	0	0	39	22.7748	25	13.6971	
1735.74	654	0	0	38	23.3366	25	13.6895	
1736.82	655	0	0	38	23.5841	25	13.681	
1744.96	658	0	0	40	23.4742	24	13.9826	
1751.31	659	0	0	39	23.7588	24	13.9319	
1755.07	661	0	0	39	23.7088	24	13.902	
1755.31	661	0	0	39	23.7055	23	13.9385	
1759.53	661	0	0	39	23.6487	22	14.0771	
1772.44	665	0	0	39	24.4214	24	13.9746	
1774.28	665	0	0	38	24.8664	24	13.9601	
1774.3	665	0	0	38	24.8663	24	13.96	
1792.85	670	0	0	39	25.2094	25	13.8155	
1796.63	672	0	0	40	25.1564	25	13.7865	
1797.17	672	0	0	40	25.1489	25	13.7823	
1801.41	674	0	0	40	25.0896	26	14.2066	
1804.86	674	0	0	39	25.4589	26	14.1795	
1809.72	677	0	0	39	25.4274	27	14.1414	
1811.35	679	0	0	39	25.4438	27	14.1286	
1813.41	680	0	0	39	25.7812	27	14.1126	
1816.13	681	0	0	39	25.7868	27	14.0915	
1820.12	683	0	0	40	25.7302	26	14.6076	
1820.84	684	0	0	39	25.7261	27	14.6019	
1823.36	684	0	0	39	25.6906	26	14.6507	
1823.83	684	0	0	39	25.6839	26	14.6469	
1824.18	684	0	0	38	25.8543	26	14.6441	
1824.85	684	0	0	38	25.8449	26	14.6388	
1826.07	685	0	0	39	25.8277	25	14.6322	
1830.45	688	0	0	40	25.7659	26	14.9032	
1831.85	688	0	0	39	26.5455	26	14.8918	
1837.34	691	0	0	39	26.4832	27	14.8473	
1851.32	696	0	0	39	26.3246	27	14.7352	
1851.5	696	0	0	39	26.3219	27	14.7337	
1863.24	701	0	0	39	26.4474	28	14.6409	
1880.06	705	0	0	40	26.2107	27	14.5342	
1885.66	706	0	0	40	26.1329	26	14.5545	
1888.95	706	0	0	39	26.6835	26	14.5292	
1895.18	708	0	0	40	26.5958	26	14.5029	
1896.92	709	0	0	40	26.5714	26	14.7058	
1900.6	709	0	0	39	26.8194	26	14.6773	
1912.41	714	0	0	39	26.6926	27	14.5866	
1914.68	714	0	0	38	26.7077	27	14.5693	
1915.39	714	0	0	37	27.6742	27	14.5639	
1934.14	725	0	0	39	27.674	27	14.4228	
1952.57	734	0	0	39	27.5086	27	14.2866	
1976.14	738	0	0	40	27.1806	26	14.3315	
1977.44	738	0	0	39	27.2556	26	14.3221	
1980.05	740	0	0	39	28.1241	26	14.3032	
1990.6	744	0	0	40	27.975	25	14.5124	
2003.11	750	0	0	39	27.9515	25	14.4217	
2014.7	753	0	0	40	27.7908	24	14.4999	
2027.43	759	0	0	40	27.6163	24	14.5944	
2038.62	762	0	0	39	27.6173	25	14.5143	
2056.13	767	0	0	39	27.3878	25	14.3907	
2066.86	770	0	0	39	27.3872	25	14.316	
2085.86	779	0	0	39	27.3802	25	14.1856	
2086.67	779	0	0	39	27.3697	25	14.1801	
2089.79	780	0	0	40	27.3288	25	14.1589	
2095.32	781	0	0	40	27.2567	25	14.1215	
2106.91	787	0	0	40	27.1067	25	14.2054	
2107.55	787	0	0	40	27.0985	24	14.4112	
2114.37	791	0	0	40	27.0111	24	14.9477	
2118.62	793	0	0	39	27.02	24	14.9177	
2119.64	793	0	0	39	27.007	23	15.1027	
2140.39	800	0	0	39	26.8882	24	14.9563	
2141.34	800	0	0	38	27.2193	24	14.9497	
2148.75	802	0	0	39	27.36	24	14.8981	
2150.64	803	0	0	40	27.336	23	15.0042	
2152.66	804	0	0	40	27.3103	24	14.9901	
2154.93	805	0	0	39	27.4215	24	14.9743	
2156.52	806	0	0	39	28.0936	24	14.9633	
2168.47	812	0	0	40	27.9387	24	14.8808	
2168.86	812	0	0	40	27.9338	23	14.9063	
2170.24	812	0	0	39	28.1712	23	14.8969	
2185.11	817	0	0	40	27.9794	23	14.8227	
2190.18	819	0	0	39	28.4153	24	14.7884	
2205.41	822	0	0	40	28.2191	24	14.6863	
2217.09	827	0	0	39	28.2052	25	14.6089	
2225.95	831	0	0	39	28.1299	25	14.5508	
2245.51	840	0	0	40	27.8848	24	14.4494	
2245.73	840	0	0	39	28.068	24	14.4479	
2250.04	840	0	0	39	28.0142	23	14.4396	
2259.37	848	0	0	40	27.8986	23	14.38	
2260.61	849	0	0	39	28.5154	24	14.3721	
2263.64	849	0	0	38	28.8829	24	14.3529	
2272.19	853	0	0	39	29.1644	24	14.2989	
2272.53	853	0	0	38	29.2173	24	14.2967	
2282.46	858	0	0	40	29.0902	23	14.9839	
2284.38	858	0	0	40	29.0658	22	15.1704	
2295.35	863	0	0	40	28.9268	22	15.1515	
2296.03	863	0	0	40	28.9182	22	15.147	
2305.07	865	0	0	40	28.8049	23	15.0876	
2310.41	865	0	0	39	29.3284	23	15.0527	
2311.75	865	0	0	39	29.3113	23	15.044	
2313.03	865	0	0	38	29.4392	23	15.0356	
2315.71	867	0	0	39	29.5878	23	15.0182	
2335.38	876	0	0	39	29.4522	24	14.8918	
2341.63	877	0	0	39	29.5552	24	14.852	
2343.04	878	0	0	39	29.5696	24	14.8431	
2353.1	881	0	0	40	29.4432	24	14.7796	
2354.26	881	0	0	39	29.6588	24	14.7724	
2361.91	884	0	0	40	29.5627	24	15.5678	
2363.77	885	0	0	39	29.5477	25	15.5556	
2396.38	893	0	0	40	29.1457	24	15.3599	
2403.62	895	0	0	39	29.146	24	15.3136	
2406.57	896	0	0	40	29.1103	23	15.7546	
2408.72	897	0	0	39	29.1598	24	15.7405	
2413.82	900	0	0	39	29.16	24	15.7072	
2414.03	900	0	0	38	29.1817	24	15.7058	
2416.42	900	0	0	38	29.1529	23	15.7287	
2417.07	901	0	0	39	29.145	23	15.7244	
2418.06	901	0	0	38	29.4496	23	15.718	
2430.75	907	0	0	40	29.2958	25	15.636	
2435.75	907	0	0	40	29.2356	25	15.6039	
2446.95	908	0	0	39	29.1128	25	15.5324	
2448.23	908	0	0	38	29.506	25	15.5243	
2460.77	912	0	0	39	29.4546	25	15.4452	
2480.02	923	0	0	39	29.3567	25	15.3253	
2488.57	925	0	0	40	29.2558	24	15.616	
2488.94	925	0	0	39	29.5028	24	15.6137	
2490.99	925	0	0	38	29.6526	24	15.6008	
2513.08	938	0	0	40	29.3918	24	15.747	
2515.01	939	0	0	40	29.3693	25	15.7349	
2517.86	941	0	0	40	29.336	26	15.7171	
2532.06	947	0	0	40	29.1716	26	16.0535	
2545.37	951	0	0	39	29.1067	27	15.9695	
2553.25	952	0	0	40	29.0169	26	16.1294	
2555.5	952	0	0	40	28.9914	26	16.1152	
2559.27	953	0	0	39	29.0591	27	16.0915	
2560.69	953	0	0	39	29.043	26	16.3767	
2564.4	953	0	0	38	29.0983	26	16.3529	
2581.51	963	0	0	40	28.9054	26	16.5469	
2588.5	967	0	0	39	28.9491	27	16.5022	
2595.03	969	0	0	39	28.8877	27	16.4607	
2599.59	970	0	0	40	28.837	26	16.4628	
2600.55	971	0	0	40	28.8263	27	16.4567	
2600.72	971	0	0	40	28.8245	26	16.7727	
2600.87	971	0	0	40	28.8228	25	16.7942	
2600.88	971	0	0	40	28.8227	24	17.0906	
2606.98	976	0	0	40	28.7552	26	17.052	
2616.88	977	0	0	40	28.6464	26	16.9875	
2622.24	978	0	0	39	28.7918	26	16.9528	
2624.69	978	0	0	39	28.765	25	17.0758	
2634.24	982	0	0	40	28.6607	26	17.0139	
2634.52	982	0	0	40	28.6576	26	17.0121	
2670.04	1000	0	0	39	29.1346	27	16.7858	
2672.61	1000	0	0	39	29.1066	26	17.3352	
2681.92	1003	0	0	39	29.0875	27	17.275	
2692.25	1010	0	0	39	29.1164	27	17.2088	
2694.13	1010	0	0	39	29.0961	27	17.1967	
2696.65	1011	0	0	39	29.2813	27	17.1807	
2708.52	1016	0	0	39	29.7094	27	17.1054	
2709.48	1016	0	0	38	30.6892	27	17.0993	
2711.4	1017	0	0	39	30.6676	26	17.3391	
2722.06	1018	0	0	40	30.5475	25	17.4805	
2725.31	1018	0	0	39	30.5969	25	17.4596	
2725.37	1018	0	0	38	30.7705	25	17.4592	
2727.64	1019	0	0	39	30.7449	24	17.7461	
2728.88	1021	0	0	40	30.7309	23	18.1082	
2730.83	1021	0	0	40	30.709	23	18.0953	
2733.41	1021	0	0	39	30.6861	23	18.0781	
2770.14	1035	0	0	39	30.4258	25	17.8385	
2770.83	1035	0	0	38	30.4338	25	17.834	
2774.15	1037	0	0	40	30.3974	24	18.275	
2784.2	1041	0	0	40	30.2877	23	18.3051	
2785.69	1042	0	0	39	30.4311	24	18.2953	
2794.42	1045	0	0	39	30.3757	24	18.2382	
2797.23	1047	0	0	39	30.4277	24	18.2198	
2806.31	1049	0	0	39	30.5601	24	18.1609	
2814.26	1052	0	0	39	30.5515	24	18.1095	
2822.85	1056	0	0	40	30.4585	24	18.0544	
2827.52	1057	0	0	39	30.6478	24	18.0246	
2832.01	1058	0	0	39	30.6116	24	17.996	
2846.72	1066	0	0	40	30.4535	23	18.005	
2848.57	1066	0	0	40	30.4337	23	17.9933	
2849	1066	0	0	39	30.4905	23	17.9905	
2850.44	1066	0	0	38	30.6273	23	17.9814	
2855.44	1066	0	0	38	30.5736	23	17.9499	
2856.42	1066	0	0	37	30.572	23	17.9438	
2858.3	1066	0	0	36	30.6453	23	17.932	
2864.14	1069	0	0	38	30.7145	23	17.8954	
2868.38	1070	0	0	39	30.6691	23	17.869	
2868.52	1070	0	0	39	30.6676	22	17.9992	
2882.32	1077	0	0	39	30.6565	24	17.913	
2898.59	1083	0	0	40	30.4843	24	17.8125	
2898.75	1083	0	0	39	30.5474	24	17.8115	
2900.85	1083	0	0	39	30.5253	23	17.9636	
2902.29	1083	0	0	39	30.5102	22	17.9654	
2908.74	1086	0	0	40	30.4425	24	17.9255	
2911.24	1086	0	0	39	30.434	24	17.9101	
2916.94	1088	0	0	40	30.3745	24	17.8906	
2920.13	1090	0	0	39	30.361	25	17.8711	
2922.31	1091	0	0	40	30.3382	25	17.8577	
2922.8	1091	0	0	39	30.337	25	17.8547	
2927.27	1092	0	0	40	30.2907	24	17.8314	
2931.6	1094	0	0	40	30.2459	25	17.805	
2939.16	1100	0	0	39	30.6208	26	17.7593	
2958.62	1111	0	0	40	30.4194	25	17.7926	
2962.65	1112	0	0	40	30.3779	26	17.7684	
2965.53	1113	0	0	39	30.5375	27	17.7512	
2976.42	1114	0	0	39	30.5433	27	17.6862	
2994.91	1117	0	0	39	30.537	27	17.577	
2998.5	1117	0	0	39	30.5005	26	17.5797	
2999.06	1117	0	0	38	30.8602	26	17.5764	
3010.73	1119	0	0	39	30.8445	26	17.5082	
3012.81	1119	0	0	39	30.8232	25	17.5886	
3030.96	1126	0	0	40	30.6386	24	17.858	
3032.56	1127	0	0	39	30.721	25	17.8486	
3045.16	1133	0	0	39	30.7579	25	17.7747	
3045.39	1133	0	0	38	30.8389	25	17.7734	
3058.47	1141	0	0	40	30.707	24	17.7059	
3064.85	1143	0	0	40	30.6431	25	17.6691	
3066.15	1143	0	0	39	31.0375	25	17.6616	
3080.16	1150	0	0	39	31.2737	25	17.5812	
3081.91	1150	0	0	39	31.256	25	17.5712	
3082.69	1150	0	0	38	31.2694	25	17.5668	
3097.28	1153	0	0	40	31.122	24	17.7066	
3097.98	1153	0	0	39	31.5295	24	17.7026	
3124.39	1161	0	0	40	31.263	24	17.7778	
3125.51	1161	0	0	39	31.2915	24	17.7715	
3127.55	1162	0	0	39	31.5003	24	17.7599	
3136.4	1164	0	0	39	31.4652	24	17.7097	
3138.65	1164	0	0	38	31.5481	24	17.6971	
3142.31	1165	0	0	39	31.5113	23	17.8056	
3148.66	1165	0	0	39	31.4477	22	17.8851	
3163.48	1171	0	0	39	31.388	23	17.8014	
3163.78	1171	0	0	39	31.3851	23	17.7997	
3165.32	1171	0	0	39	31.3697	23	17.791	
3172.85	1174	0	0	39	31.4121	24	17.7488	
3173.22	1174	0	0	38	31.7755	24	17.7467	
3184.11	1179	0	0	40	31.6669	23	17.9638	
3206.3	1193	0	0	40	31.4477	23	18.0197	
3209.58	1195	0	0	40	31.4156	23	18.1669	
3217.89	1196	0	0	40	31.3344	23	18.1992	
3220.28	1196	0	0	40	31.3112	22	18.2068	
3225.1	1198	0	0	40	31.2644	24	18.1795	
3233.05	1200	0	0	39	31.2829	24	18.1348	
3243.19	1203	0	0	40	31.185	23	18.5441	
3243.33	1203	0	0	40	31.1838	23	18.5433	
3249.04	1206	0	0	40	31.1289	22	18.8064	
3267.08	1211	0	0	40	30.957	21	18.7196	
3268.94	1211	0	0	39	31.611	21	18.7089	
3273.73	1213	0	0	39	31.8254	21	18.6816	
3291.32	1223	0	0	39	31.7487	21	18.5818	
3291.4	1223	0	0	38	31.8253	21	18.5813	
3302.8	1227	0	0	39	31.7806	21	18.5172	
3304.48	1228	0	0	40	31.7645	21	18.5078	
3309.21	1234	0	0	40	31.7191	22	18.4813	
3313.26	1236	0	0	40	31.6803	23	18.4587	
3323.74	1240	0	0	40	31.5805	24	18.4005	
3325.61	1240	0	0	39	32.529	24	18.3902	
3344.56	1249	0	0	40	32.3447	24	18.3712	
3349.35	1250	0	0	40	32.2984	24	18.4615	
3354.76	1255	0	0	39	32.2819	25	18.4317	
3359.82	1256	0	0	40	32.2333	24	18.4496	
3365.18	1257	0	0	40	32.1819	24	18.4202	
3382.5	1261	0	0	39	32.1007	24	18.3259	
3392.15	1263	0	0	39	32.1918	24	18.2737	
3399.39	1263	0	0	39	32.1233	23	18.7736	
3401.13	1265	0	0	39	32.205	24	18.764	
3404.24	1266	0	0	39	32.4543	24	18.7468	
3405.64	1266	0	0	38	32.8034	24	18.7391	
3420.41	1273	0	0	39	32.7477	24	18.6582	
3435.55	1280	0	0	40	32.6033	23	18.5862	
3452.96	1287	0	0	40	32.4389	23	18.7386	
3453.32	1287	0	0	39	32.45	23	18.7367	
3456.77	1289	0	0	39	32.5486	23	18.7179	
3462.11	1292	0	0	40	32.4984	22	18.7934	
3463.38	1293	0	0	40	32.4865	22	18.8196	
3483.9	1301	0	0	39	32.3027	23	18.7088	
3490.38	1304	0	0	40	32.2428	23	18.6741	
3491.4	1305	0	0	40	32.2334	23	18.7456	
3503.47	1308	0	0	39	32.1498	24	18.681	
3503.97	1308	0	0	39	32.1452	24	18.6784	
3504.57	1309	0	0	39	32.2699	24	18.6752	
3513.34	1316	0	0	39	32.3831	24	18.6285	
3521.5	1319	0	0	39	32.3426	24	18.5854	
3524.5	1322	0	0	40	32.315	23	18.8991	
3534.31	1326	0	0	40	32.2254	24	18.8467	
3538.78	1329	0	0	39	32.2967	25	18.8229	
3542.04	1331	0	0	39	32.3772	25	18.8056	
3544.54	1331	0	0	38	32.4156	25	18.7923	
