tempo;ocupacao_linhas;prob_bloqueio;trafego_oferecido;trafego_transportado;total_chamadas;bloqueadas
63567.7;6;0.0123486;6.61628;6.54709;4211;52
63577.5;7;0.0123457;6.61595;6.54678;4212;52
63583.5;8;0.0123427;6.61666;6.54749;4213;52
63595.1;8;0.0123398;6.61752;6.54836;4214;52
63597.4;8;0.0123369;6.61795;6.5488;4215;52
63606;9;0.012334;6.61799;6.54885;4216;52
63631.9;8;0.012331;6.61727;6.54816;4217;52
63654.5;7;0.0123281;6.61589;6.5468;4218;52
63690.9;6;0.0123252;6.61243;6.54338;4219;52
63696.2;7;0.0123223;6.61356;6.54452;4220;52
63700.5;8;0.0123194;6.61315;6.54411;4221;52
63719;6;0.0123164;6.61541;6.54639;4222;52
63726;7;0.0123135;6.61625;6.54723;4223;52
63732.4;6;0.0123106;6.61628;6.54727;4224;52
63736.6;7;0.0123077;6.62107;6.55207;4225;52
63747.8;8;0.0123048;6.62192;6.55293;4226;52
63780.8;7;0.0123019;6.62326;6.5543;4227;52
63807.1;7;0.012299;6.62069;6.55176;4228;52
63864.9;6;0.0122961;6.61549;6.54663;4229;52
63869.5;7;0.0122931;6.61673;6.54787;4230;52
63869.9;8;0.0122902;6.61733;6.54847;4231;52
63885.2;8;0.0122873;6.61709;6.54825;4232;52
63889;9;0.0122844;6.61717;6.54834;4233;52
63921.7;6;0.0122815;6.61944;6.55063;4234;52
63933.4;7;0.0122786;6.61875;6.54996;4235;52
63963.3;8;0.0122757;6.62149;6.55273;4236;52
63966.7;9;0.0122728;6.62264;6.55388;4237;52
63971.5;8;0.0122699;6.62458;6.55583;4238;52
63973.4;9;0.012267;6.62505;6.5563;4239;52
63976.9;10;0.0122642;6.62651;6.55776;4240;52
63983.5;10;0.0122613;6.62595;6.55722;4241;52
63984.5;11;0.0122584;6.62598;6.55724;4242;52
63987.7;11;0.0122555;6.62608;6.55735;4243;52
63992.2;11;0.0122526;6.62637;6.55764;4244;52
64069.5;7;0.0122497;6.62006;6.55142;4245;52
64078;7;0.0122468;6.623;6.55436;4246;52
64085.6;7;0.0122439;6.62288;6.55425;4247;52
64103.6;7;0.0122411;6.62211;6.5535;4248;52
64128.7;6;0.0122382;6.62314;6.55456;4249;52
64143.1;7;0.0122353;6.62185;6.55328;4250;52
64144.6;8;0.0122324;6.62308;6.55452;4251;52
64149.7;9;0.0122295;6.62267;6.55411;4252;52
64153.7;10;0.0122267;6.62328;6.55473;4253;52
64162.9;9;0.0122238;6.62284;6.55429;4254;52
64181.4;8;0.0122209;6.62272;6.55419;4255;52
64210;8;0.012218;6.62408;6.55558;4256;52
64229.9;8;0.0122152;6.6222;6.55373;4257;52
64250.9;7;0.0122123;6.6204;6.55195;4258;52
64278.2;7;0.0122094;6.61967;6.55125;4259;52
64278.3;8;0.0122066;6.62029;6.55187;4260;52
64317.1;7;0.0122037;6.61939;6.55101;4261;52
64326.1;6;0.0122008;6.62001;6.55164;4262;52
64334.5;7;0.012198;6.61965;6.55129;4263;52
64368.6;5;0.0121951;6.61933;6.551;4264;52
64382.7;6;0.0121923;6.62088;6.55257;4265;52
64406.7;7;0.0121894;6.61929;6.55101;4266;52
64422.8;7;0.0121865;6.61896;6.55069;4267;52
64439.4;7;0.0121837;6.62036;6.55211;4268;52
64454.1;8;0.0121808;6.6194;6.55117;4269;52
64459;9;0.012178;6.61906;6.55083;4270;52
64482.8;8;0.0121751;6.61756;6.54936;4271;52
64520.7;5;0.0121723;6.61373;6.54557;4272;52
64536.1;5;0.0121694;6.61662;6.54848;4273;52
64547;5;0.0121666;6.61734;6.5492;4274;52
64578.2;4;0.0121637;6.61482;6.54672;4275;52
64578.5;5;0.0121609;6.61642;6.54832;4276;52
64601;6;0.0121581;6.6173;6.54922;4277;52
64645.4;5;0.0121552;6.61287;6.54484;4278;52
64650.7;6;0.0121524;6.61547;6.54744;4279;52
64654.8;6;0.0121495;6.61874;6.55071;4280;52
64656.6;7;0.0121467;6.62039;6.55237;4281;52
64667;7;0.0121439;6.62067;6.55266;4282;52
64671.1;8;0.012141;6.62159;6.55358;4283;52
64694.8;8;0.0121382;6.62205;6.55407;4284;52
64696.6;9;0.0121354;6.62205;6.55407;4285;52
64753.2;9;0.0121325;6.61636;6.54844;4286;52
64753.7;9;0.0121297;6.61693;6.54902;4287;52
64776.4;7;0.0121269;6.61577;6.54787;4288;52
64802.1;7;0.012124;6.6159;6.54803;4289;52
64813.5;7;0.0121212;6.61518;6.54732;4290;52
64819.3;8;0.0121184;6.61753;6.54968;4291;52
64867.4;5;0.0121156;6.61419;6.54639;4292;52
64867.8;6;0.0121127;6.61758;6.54978;4293;52
64890.6;6;0.0121099;6.61658;6.5488;4294;52
64892.8;7;0.0121071;6.61835;6.55057;4295;52
64901.6;7;0.0121043;6.61833;6.55056;4296;52
64907.6;8;0.0121015;6.61835;6.5506;4297;52
64968.9;6;0.0120987;6.61266;6.54496;4298;52
64998.8;5;0.0120958;6.61194;6.54428;4299;52
65002;6;0.012093;6.61181;6.54415;4300;52
65042.7;3;0.0120902;6.6082;6.54059;4301;52
65042.9;4;0.0120874;6.60824;6.54062;4302;52
65043.8;5;0.0120846;6.61093;6.54331;4303;52
65054.2;5;0.0120818;6.61098;6.54338;4304;52
65064.1;6;0.012079;6.61066;6.54307;4305;52
65067.2;7;0.0120762;6.61198;6.54439;4306;52
65069.9;8;0.0120734;6.61438;6.54679;4307;52
65073.4;9;0.0120706;6.61434;6.54675;4308;52
65089.1;9;0.0120678;6.61372;6.54615;4309;52
65183.3;3;0.012065;6.6055;6.53803;4310;52
65184;4;0.0120622;6.60592;6.53845;4311;52
65227.1;3;0.0120594;6.60475;6.53732;4312;52
65244.2;3;0.0120566;6.60309;6.53568;4313;52
65266.5;3;0.0120538;6.60168;6.53429;4314;52
65276.6;3;0.012051;6.60099;6.53362;4315;52
65278.6;4;0.0120482;6.60152;6.53415;4316;52
65300.4;4;0.0120454;6.60056;6.53321;4317;52
65301.3;5;0.0120426;6.60049;6.53314;4318;52
65310.5;5;0.0120398;6.60015;6.53281;4319;52
65342.9;4;0.012037;6.59883;6.53153;4320;52
65348.3;5;0.0120343;6.59923;6.53192;4321;52
65349.6;5;0.0120315;6.60151;6.53421;4322;52
65356.5;6;0.0120287;6.60273;6.53544;4323;52
65387;6;0.0120259;6.60198;6.53472;4324;52
65387.6;7;0.0120231;6.603;6.53574;4325;52
65423.8;7;0.0120203;6.60083;6.5336;4326;52
65425.6;8;0.0120176;6.6031;6.53588;4327;52
65460.6;7;0.0120148;6.59998;6.5328;4328;52
65461.7;8;0.012012;6.6007;6.53352;4329;52
65474.2;8;0.0120092;6.60277;6.5356;4330;52
65475;9;0.0120065;6.60451;6.53733;4331;52
65486.5;9;0.0120037;6.60685;6.53969;4332;52
65508;8;0.0120009;6.61042;6.54328;4333;52
65508.2;9;0.0119982;6.61052;6.54338;4334;52
65530.6;7;0.0119954;6.61427;6.54716;4335;52
65539.6;7;0.0119926;6.61429;6.54718;4336;52
65548.2;8;0.0119899;6.61421;6.54711;4337;52
65549.1;9;0.0119871;6.6157;6.5486;4338;52
65577.3;10;0.0119843;6.61541;6.54835;4339;52
65598.9;9;0.0119816;6.61433;6.54729;4340;52
65600.5;8;0.0119788;6.61456;6.54752;4341;52
65698.2;5;0.011976;6.60529;6.53835;4342;52
65705.5;6;0.0119733;6.6054;6.53846;4343;52
65708.6;7;0.0119705;6.60528;6.53835;4344;52
65744.6;5;0.0119678;6.60246;6.53557;4345;52
65749.8;5;0.011965;6.60381;6.53692;4346;52
65759.6;6;0.0119623;6.60928;6.5424;4347;52
65761.2;6;0.0119595;6.6104;6.54352;4348;52
65773;7;0.0119568;6.61393;6.54707;4349;52
65842.2;7;0.011954;6.60775;6.54095;4350;52
65854;7;0.0119513;6.60964;6.54285;4351;52
65862.3;8;0.0119485;6.61022;6.54345;4352;52
65872.6;9;0.0119458;6.61178;6.54501;4353;52
65875;9;0.011943;6.61203;6.54527;4354;52
65885.3;9;0.0119403;6.61142;6.54467;4355;52
65893.6;9;0.0119376;6.61067;6.54393;4356;52
65896.8;10;0.0119348;6.61071;6.54397;4357;52
65896.9;11;0.0119321;6.61144;6.5447;4358;52
65924.9;7;0.0119293;6.60881;6.5421;4359;52
65932.8;8;0.0119266;6.61004;6.54333;4360;52
65933.1;9;0.0119239;6.61055;6.54384;4361;52
65934.9;10;0.0119211;6.61037;6.54367;4362;52
65949.9;8;0.0119184;6.61032;6.54364;4363;52
65954;9;0.0119157;6.61287;6.54618;4364;52
65957.5;9;0.0119129;6.61295;6.54627;4365;52
65963.4;10;0.0119102;6.61275;6.54608;4366;52
65967.8;11;0.0119075;6.61538;6.54871;4367;52
65989.9;9;0.0119048;6.61493;6.54828;4368;52
66002.3;10;0.011902;6.61531;6.54868;4369;52
66016.9;11;0.0118993;6.61678;6.55016;4370;52
66019.8;12;0.0118966;6.62377;6.55715;4371;52
66021.6;13;0.0118939;6.62525;6.55864;4372;52
66023.8;13;0.0121198;6.62578;6.55842;4373;53
66053.8;12;0.0121171;6.62433;6.55699;4374;53
66063.9;12;0.0121143;6.62499;6.55767;4375;53
66093.8;11;0.0121115;6.62506;6.55777;4376;53
66114.4;10;0.0121088;6.62497;6.55769;4377;53
66122.3;11;0.012106;6.63089;6.56362;4378;53
66129;12;0.0121032;6.63766;6.57041;4379;53
66129.8;13;0.0121005;6.64027;6.57301;4380;53
66135.5;13;0.0120977;6.64403;6.57678;4381;53
66147.9;13;0.0123231;6.64726;6.57554;4382;54
66155.1;13;0.0123203;6.64843;6.57673;4383;54
66157.5;13;0.0123175;6.65048;6.57877;4384;54
66160.6;13;0.0125428;6.65057;6.57846;4385;55
66203.2;11;0.0125399;6.64781;6.57576;4386;55
66222.6;11;0.012537;6.6489;6.57686;4387;55
66248.8;11;0.0125342;6.64666;6.57465;4388;55
66252.7;12;0.0125313;6.64631;6.57431;4389;55
66272.6;12;0.0125285;6.65181;6.57983;4390;55
66277.2;12;0.0125256;6.65349;6.58152;4391;55
66290.6;12;0.0125228;6.6557;6.58373;4392;55
66319.4;9;0.0125199;6.6545;6.58256;4393;55
66340.7;10;0.0125171;6.65734;6.58543;4394;55
66350.7;11;0.0125142;6.65697;6.58508;4395;55
66358;12;0.0125114;6.65648;6.58459;4396;55
66392.2;12;0.0125085;6.65406;6.5822;4397;55
66401.8;12;0.0125057;6.66198;6.59013;4398;55
66408.1;13;0.0125028;6.66737;6.59554;4399;55
66459.5;9;0.0125;6.66349;6.59171;4400;55
66467.3;10;0.0124972;6.66303;6.59126;4401;55
66493.7;10;0.0124943;6.6655;6.59375;4402;55
66534.1;9;0.0124915;6.66259;6.59089;4403;55
66538;10;0.0124886;6.66249;6.5908;4404;55
66542.1;11;0.0124858;6.6641;6.5924;4405;55
66610.5;8;0.012483;6.65811;6.5865;4406;55
66611.7;9;0.0124801;6.66108;6.58946;4407;55
66617.9;10;0.0124773;6.6631;6.59149;4408;55
66632;10;0.0124745;6.6626;6.59101;4409;55
66682;8;0.0124717;6.65821;6.58666;4410;55
66705.3;8;0.0124688;6.65803;6.58651;4411;55
66728.6;8;0.012466;6.6558;6.58431;4412;55
66737.7;8;0.0124632;6.65652;6.58504;4413;55
66738.3;9;0.0124604;6.66034;6.58885;4414;55
66750.4;10;0.0124575;6.65927;6.5878;4415;55
66756.4;11;0.0124547;6.65927;6.58781;4416;55
66774.4;10;0.0124519;6.65862;6.58718;4417;55
66777.4;11;0.0124491;6.65884;6.5874;4418;55
66790.4;12;0.0124463;6.65857;6.58714;4419;55
66811.9;10;0.0124434;6.65772;6.58632;4420;55
66819.4;9;0.0124406;6.65792;6.58653;4421;55
66823.7;10;0.0124378;6.65761;6.58622;4422;55
66850.6;6;0.012435;6.65558;6.58422;4423;55
66863.6;6;0.0124322;6.65464;6.58329;4424;55
66883.7;6;0.0124294;6.6547;6.58337;4425;55
66884.8;7;0.0124266;6.65587;6.58454;4426;55
66884.9;8;0.0124238;6.65613;6.5848;4427;55
66896.5;7;0.012421;6.6558;6.58449;4428;55
66939.3;6;0.0124182;6.65288;6.58161;4429;55
66949.5;7;0.0124153;6.65255;6.5813;4430;55
66956.5;7;0.0124125;6.6524;6.58115;4431;55
66957.4;8;0.0124097;6.65644;6.58519;4432;55
66957.6;9;0.0124069;6.65774;6.58649;4433;55
66960.2;10;0.0124041;6.65775;6.58651;4434;55
66967.6;11;0.0124014;6.65718;6.58594;4435;55
66979.3;9;0.0123986;6.65613;6.5849;4436;55
66986.9;9;0.0123958;6.65649;6.58527;4437;55
66992.4;9;0.012393;6.65606;6.58485;4438;55
66999.4;7;0.0123902;6.6561;6.5849;4439;55
67009.7;7;0.0123874;6.65544;6.58425;4440;55
67018.2;8;0.0123846;6.6558;6.58461;4441;55
67024;8;0.0123818;6.65573;6.58455;4442;55
67058.3;4;0.012379;6.65294;6.5818;4443;55
67073;4;0.0123762;6.65313;6.58201;4444;55
67098.2;5;0.0123735;6.65267;6.58157;4445;55
67102.3;4;0.0123707;6.65237;6.58128;4446;55
67104.6;5;0.0123679;6.65409;6.583;4447;55
67123.1;5;0.0123651;6.65509;6.58402;4448;55
67148.3;6;0.0123623;6.65266;6.58161;4449;55
67150;7;0.0123596;6.65283;6.58179;4450;55
67151.1;8;0.0123568;6.65391;6.58287;4451;55
67159.4;8;0.012354;6.65645;6.58541;4452;55
67167.6;9;0.0123512;6.65682;6.58579;4453;55
67171.1;10;0.0123485;6.65847;6.58745;4454;55
67182.1;10;0.0123457;6.65738;6.58638;4455;55
67261.4;4;0.0123429;6.65096;6.58003;4456;55
67267.9;5;0.0123401;6.65068;6.57977;4457;55
67270.7;6;0.0123374;6.65064;6.57973;4458;55
67272.6;7;0.0123346;6.65368;6.58277;4459;55
67294.1;6;0.0123318;6.65427;6.58338;4460;55
67342.1;5;0.0123291;6.65374;6.5829;4461;55
67381.4;5;0.0123263;6.65269;6.58189;4462;55
67384.3;6;0.0123235;6.65297;6.58218;4463;55
67396;6;0.0123208;6.65203;6.58125;4464;55
67444.6;5;0.012318;6.65092;6.58019;4465;55
67458.5;6;0.0123153;6.64978;6.57906;4466;55
67464.1;7;0.0123125;6.65228;6.58157;4467;55
67523.5;5;0.0123098;6.64956;6.57891;4468;55
67525;6;0.012307;6.6505;6.57986;4469;55
67528.6;7;0.0123043;6.65098;6.58034;4470;55
67529.5;8;0.0123015;6.65101;6.58036;4471;55
67548.7;8;0.0122987;6.6512;6.58058;4472;55
67564.1;9;0.012296;6.6506;6.57999;4473;55
67569.8;10;0.0122932;6.65387;6.58326;4474;55
67576.1;10;0.0122905;6.6537;6.58311;4475;55
67583.3;11;0.0122878;6.65421;6.58362;4476;55
67605.2;10;0.012285;6.65266;6.58209;4477;55
67613.6;10;0.0122823;6.65332;6.58277;4478;55
67634.1;9;0.0122795;6.65424;6.58371;4479;55
67645.9;10;0.0122768;6.65392;6.5834;4480;55
67673.8;8;0.012274;6.65247;6.58198;4481;55
67682.3;9;0.0122713;6.65396;6.58348;4482;55
67702.6;7;0.0122686;6.65646;6.586;4483;55
67713.5;8;0.0122658;6.65628;6.58583;4484;55
67725.5;8;0.0122631;6.6573;6.58686;4485;55
67749.3;8;0.0122604;6.6564;6.58599;4486;55
67771.6;8;0.0122576;6.65477;6.58438;4487;55
67838.7;5;0.0122549;6.64949;6.57917;4488;55
67871.1;4;0.0122522;6.64685;6.57656;4489;55
67887;4;0.0122494;6.64628;6.57601;4490;55
67890.3;5;0.0122467;6.64826;6.578;4491;55
67905.2;6;0.012244;6.64687;6.57662;4492;55
67906.2;7;0.0122413;6.64761;6.57736;4493;55
67931.7;5;0.0122385;6.64596;6.57573;4494;55
67933;6;0.0122358;6.64583;6.57561;4495;55
67941.2;6;0.0122331;6.65372;6.5835;4496;55
67946.2;7;0.0122304;6.65531;6.5851;4497;55
67960.7;7;0.0122277;6.654;6.5838;4498;55
68012.6;4;0.0122249;6.64998;6.57984;4499;55
68012.7;5;0.0122222;6.65143;6.58129;4500;55
68019;6;0.0122195;6.65698;6.58684;4501;55
68034.2;7;0.0122168;6.65854;6.58842;4502;55
68041.2;8;0.0122141;6.65836;6.58825;4503;55
68074.1;8;0.0122114;6.65671;6.58664;4504;55
68076.7;8;0.0122087;6.65667;6.58659;4505;55
68082.1;9;0.0122059;6.65853;6.58846;4506;55
68086.8;9;0.0122032;6.6594;6.58933;4507;55
68093.9;8;0.0122005;6.65891;6.58885;4508;55
68096.7;9;0.0121978;6.65874;6.58869;4509;55
68104.4;9;0.0121951;6.65866;6.58862;4510;55
68112.8;8;0.0121924;6.65821;6.58817;4511;55
68126.3;9;0.0121897;6.65851;6.58848;4512;55
68139.8;9;0.012187;6.65817;6.58816;4513;55
68147.1;10;0.0121843;6.66549;6.59549;4514;55
68160.7;10;0.0121816;6.66436;6.59437;4515;55
68164.3;11;0.0121789;6.66405;6.59406;4516;55
68175.5;10;0.0121762;6.66322;6.59325;4517;55
68191.4;9;0.0121735;6.66439;6.59443;4518;55
68203.7;9;0.0121708;6.66393;6.59398;4519;55
68206.8;10;0.0121681;6.66378;6.59384;4520;55
68299.9;5;0.0121655;6.65636;6.58651;4521;55
68314.2;6;0.0121628;6.65863;6.5888;4522;55
68316.3;7;0.0121601;6.66008;6.59025;4523;55
68319.7;8;0.0121574;6.66008;6.59026;4524;55
68350.7;8;0.0121547;6.65794;6.58815;4525;55
68368.5;9;0.012152;6.65764;6.58786;4526;55
68410.8;8;0.0121493;6.65625;6.58652;4527;55
68414.1;8;0.0121466;6.65895;6.58922;4528;55
68425.7;9;0.012144;6.65812;6.5884;4529;55
68428.8;9;0.0121413;6.65938;6.58967;4530;55
68431.1;10;0.0121386;6.65947;6.58976;4531;55
68443.8;10;0.0121359;6.66104;6.59134;4532;55
68458;9;0.0121332;6.66133;6.59165;4533;55
68509.1;9;0.0121306;6.65684;6.58721;4534;55
68592.2;5;0.0121279;6.65201;6.58246;4535;55
68599.5;5;0.0121252;6.65279;6.58325;4536;55
68607.8;6;0.0121225;6.65201;6.58248;4537;55
68609.9;6;0.0121199;6.65776;6.58823;4538;55
68615.7;7;0.0121172;6.66011;6.59058;4539;55
68624.2;7;0.0121145;6.65979;6.59027;4540;55
68632.1;8;0.0121119;6.65917;6.58966;4541;55
68640.8;8;0.0121092;6.65936;6.58986;4542;55
68663.9;7;0.0121065;6.65717;6.5877;4543;55
68665.6;8;0.0121039;6.65853;6.58905;4544;55
68672.3;8;0.0121012;6.65915;6.58968;4545;55
68689.8;9;0.0120985;6.65786;6.58841;4546;55
68692.3;10;0.0120959;6.66349;6.59404;4547;55
68696.2;10;0.0120932;6.66653;6.59709;4548;55
68709.5;10;0.0120906;6.66564;6.59621;4549;55
68752.2;8;0.0120879;6.66154;6.59215;4550;55
68758.3;8;0.0120853;6.66378;6.5944;4551;55
68776.9;7;0.0120826;6.66335;6.59399;4552;55
68810.2;8;0.0120799;6.66132;6.592;4553;55
68826;7;0.0120773;6.66019;6.59088;4554;55
68832.1;8;0.0120746;6.66225;6.59294;4555;55
68833.1;9;0.012072;6.6675;6.59819;4556;55
68843.5;10;0.0120693;6.6696;6.6003;4557;55
68857.1;10;0.0120667;6.66904;6.59976;4558;55
68858.2;11;0.012064;6.67148;6.6022;4559;55
68891.4;11;0.0120614;6.6696;6.60036;4560;55
68913.8;10;0.0120588;6.66961;6.60038;4561;55
68936.5;10;0.0120561;6.6675;6.5983;4562;55
68938.1;11;0.0120535;6.66863;6.59943;4563;55
68939.4;12;0.0120508;6.66975;6.60055;4564;55
68973.5;11;0.0120482;6.66951;6.60034;4565;55
68975.7;12;0.0120456;6.66932;6.60016;4566;55
68978.3;12;0.0120429;6.66946;6.6003;4567;55
68979.7;13;0.0120403;6.67303;6.60387;4568;55
68986.3;13;0.0120376;6.6725;6.60335;4569;55
68988.7;13;0.0122538;6.67229;6.60311;4570;56
69004.3;13;0.0122511;6.67097;6.6018;4571;56
69034.3;7;0.0122485;6.66893;6.59979;4572;56
69040.2;8;0.0122458;6.66841;6.59928;4573;56
69046.4;8;0.0122431;6.67026;6.60114;4574;56
69080.5;7;0.0122404;6.66705;6.59796;4575;56
69109;5;0.0122378;6.66901;6.59994;4576;56
69153.7;6;0.0122351;6.665;6.59598;4577;56
69166.3;7;0.0122324;6.66475;6.59574;4578;56
69175.3;7;0.0122297;6.66818;6.59919;4579;56
69196.1;7;0.0122271;6.669;6.60003;4580;56
69205.7;7;0.0122244;6.67754;6.60857;4581;56
69211.9;8;0.0122217;6.67743;6.60847;4582;56
69212.8;9;0.0122191;6.67969;6.61073;4583;56
69215.9;9;0.0122164;6.67952;6.61057;4584;56
69219.7;10;0.0122137;6.68067;6.61172;4585;56
69250;7;0.0122111;6.67984;6.61092;4586;56
69267.8;8;0.0122084;6.67823;6.60933;4587;56
69272.7;9;0.0122058;6.67875;6.60985;4588;56
69284.8;9;0.0122031;6.67777;6.60888;4589;56
69285.6;10;0.0122004;6.6782;6.60931;4590;56
69291.3;11;0.0121978;6.67846;6.60958;4591;56
69365.7;7;0.0121951;6.67238;6.60357;4592;56
69377.6;7;0.0121925;6.67257;6.60378;4593;56
69384.6;8;0.0121898;6.67868;6.60989;4594;56
69399;7;0.0121872;6.6801;6.61133;4595;56
69410.3;8;0.0121845;6.6796;6.61083;4596;56
69428.1;9;0.0121819;6.67847;6.60972;4597;56
69440.2;9;0.0121792;6.68202;6.61329;4598;56
69452.8;8;0.0121766;6.68109;6.61237;4599;56
69460.1;9;0.0121739;6.68074;6.61203;4600;56
69467.4;10;0.0121713;6.682;6.61329;4601;56
69471.1;9;0.0121686;6.68792;6.61921;4602;56
69503.8;7;0.012166;6.6882;6.61952;4603;56
69514;8;0.0121633;6.68821;6.61955;4604;56
69519.2;9;0.0121607;6.68776;6.61911;4605;56
69526.3;9;0.0121581;6.68817;6.61952;4606;56
69532.8;10;0.0121554;6.68851;6.61987;4607;56
69533.9;11;0.0121528;6.69017;6.62153;4608;56
69550.6;12;0.0121501;6.68878;6.62015;4609;56
69571.2;12;0.0121475;6.68703;6.61842;4610;56
69639.4;7;0.0121449;6.68459;6.61605;4611;56
69648.8;8;0.0121422;6.68396;6.61543;4612;56
69657;8;0.0121396;6.68799;6.61947;4613;56
69726;8;0.012137;6.68181;6.61335;4614;56
69729.2;9;0.0121343;6.68411;6.61566;4615;56
69751.1;9;0.0121317;6.68201;6.61358;4616;56
69754.1;9;0.0121291;6.68195;6.61353;4617;56
69784;7;0.0121265;6.67961;6.61121;4618;56
69798.1;8;0.0121238;6.67987;6.61149;4619;56
69805.8;9;0.0121212;6.67994;6.61156;4620;56
69808.3;10;0.0121186;6.67977;6.6114;4621;56
69810.2;11;0.012116;6.68006;6.61169;4622;56
69887.7;6;0.0121133;6.67408;6.60579;4623;56
69899;7;0.0121107;6.67397;6.60568;4624;56
69934.5;4;0.0121081;6.671;6.60275;4625;56
69943.3;5;0.0121055;6.67153;6.60329;4626;56
69987.9;3;0.0121029;6.66891;6.60071;4627;56
69993.6;3;0.0121003;6.66859;6.60039;4628;56
70052.8;2;0.0120976;6.66349;6.59536;4629;56
70054.7;3;0.012095;6.66427;6.59614;4630;56
70062.9;4;0.0120924;6.66362;6.59549;4631;56
70065.2;5;0.0120898;6.66535;6.59723;4632;56
70073.8;5;0.0120872;6.67043;6.60231;4633;56
70090.7;5;0.0120846;6.66963;6.60153;4634;56
70093.9;6;0.012082;6.66977;6.60168;4635;56
70109.1;6;0.0120794;6.67108;6.603;4636;56
70112.1;7;0.0120768;6.67273;6.60465;4637;56
70118.5;8;0.0120742;6.67286;6.60479;4638;56
70122.4;8;0.0120716;6.67262;6.60455;4639;56
70133.9;7;0.012069;6.67243;6.60437;4640;56
70139.5;8;0.0120664;6.67388;6.60583;4641;56
70148.5;8;0.0120638;6.67328;6.60524;4642;56
70174;7;0.0120612;6.67155;6.60354;4643;56
70186.6;8;0.0120586;6.67173;6.60373;4644;56
70189.5;9;0.012056;6.67169;6.60369;4645;56
70202.5;9;0.0120534;6.67054;6.60255;4646;56
70220.4;7;0.0120508;6.66895;6.60098;4647;56
70221.3;8;0.0120482;6.66942;6.60145;4648;56
70229.9;7;0.0120456;6.67054;6.60258;4649;56
70250.1;7;0.012043;6.66889;6.60095;4650;56
70301.8;3;0.0120404;6.66482;6.59692;4651;56
70312.7;4;0.0120378;6.66758;6.59969;4652;56
70350.3;5;0.0120352;6.6641;6.59625;4653;56
70356.2;6;0.0120327;6.66631;6.59847;4654;56
70404.7;4;0.0120301;6.66532;6.59753;4655;56
70462.4;5;0.0120275;6.66237;6.59464;4656;56
70470.4;6;0.0120249;6.66384;6.59611;4657;56
70518.4;6;0.0120223;6.66073;6.59304;4658;56
70550.9;6;0.0120197;6.658;6.59035;4659;56
70558.8;7;0.0120172;6.65839;6.59075;4660;56
70563.5;8;0.0120146;6.6592;6.59156;4661;56
70567.8;9;0.012012;6.65968;6.59205;4662;56
70576.3;9;0.0120094;6.66117;6.59355;4663;56
70598.1;9;0.0120069;6.65948;6.59187;4664;56
70639.6;4;0.0120043;6.65597;6.5884;4665;56
70646.5;5;0.0120017;6.65609;6.58853;4666;56
70650.1;6;0.0119991;6.65776;6.5902;4667;56
70651.7;6;0.0119966;6.65837;6.59081;4668;56
70658.3;7;0.011994;6.65822;6.59067;4669;56
70670;6;0.0119914;6.65875;6.59121;4670;56
70671.7;7;0.0119889;6.65869;6.59115;4671;56
70681.7;7;0.0119863;6.65834;6.59081;4672;56
70684.8;8;0.0119837;6.66082;6.5933;4673;56
70692.6;8;0.0119812;6.66523;6.59771;4674;56
70701.1;9;0.0119786;6.66473;6.59722;4675;56
70722.3;8;0.011976;6.66367;6.59618;4676;56
70779.5;6;0.0119735;6.6584;6.59096;4677;56
70783.6;7;0.0119709;6.65853;6.5911;4678;56
70783.8;8;0.0119684;6.65868;6.59125;4679;56
70787.4;7;0.0119658;6.65936;6.59193;4680;56
70790.2;7;0.0119633;6.6606;6.59318;4681;56
70791.5;8;0.0119607;6.66074;6.59332;4682;56
70794.6;8;0.0119581;6.66198;6.59456;4683;56
70797.4;8;0.0119556;6.66319;6.59578;4684;56
70845.9;7;0.011953;6.6587;6.59133;4685;56
70864;6;0.0119505;6.65704;6.58968;4686;56
70875.8;6;0.0119479;6.65639;6.58905;4687;56
70882.8;6;0.0119454;6.65643;6.5891;4688;56
70884.4;7;0.0119428;6.65853;6.59119;4689;56
70892.3;8;0.0119403;6.65814;6.59081;4690;56
70910;5;0.0119378;6.65671;6.5894;4691;56
70914.1;6;0.0119352;6.65753;6.59023;4692;56
70925.4;6;0.0119327;6.6572;6.58991;4693;56
70955.8;5;0.0119301;6.6548;6.58753;4694;56
70980.9;5;0.0119276;6.65411;6.58687;4695;56
70982.5;6;0.011925;6.65678;6.58953;4696;56
71008.6;5;0.0119225;6.65524;6.58803;4697;56
71024.6;6;0.01192;6.65476;6.58756;4698;56
71026.1;7;0.0119174;6.65537;6.58817;4699;56
71029.9;8;0.0119149;6.65625;6.58905;4700;56
71047;8;0.0119124;6.65516;6.58798;4701;56
71066.9;8;0.0119098;6.65348;6.58631;4702;56
71068.2;9;0.0119073;6.65361;6.58645;4703;56
71085.8;6;0.0119048;6.65564;6.58849;4704;56
71087.3;6;0.0119022;6.65766;6.59051;4705;56
71114.1;5;0.0118997;6.65615;6.58904;4706;56
71144.2;5;0.0118972;6.65553;6.58844;4707;56
71147.9;6;0.0118946;6.65631;6.58922;4708;56
71160.7;7;0.0118921;6.65697;6.58989;4709;56
71177;8;0.0118896;6.65565;6.58859;4710;56
71179;9;0.0118871;6.65556;6.5885;4711;56
71207.7;6;0.0118846;6.65397;6.58694;4712;56
71208.5;7;0.011882;6.65508;6.58806;4713;56
71208.8;8;0.0118795;6.65643;6.5894;4714;56
