tempo;L(t);W_wait_avg_s;p_util;OperatorsBusyAvg;Arrivals;Blocked;Served;MaxOperatorsBusy;CarriedErlangs
77520;0.0220719;0.0427199;0.899376;44.0694;31;0;31;49;44.0694
77580;0;0;0.866664;42.4666;16;0;16;49;42.4666
77640;0;0;0.826325;40.4899;32;0;32;46;40.4899
77700;0.0027458;0.00610177;0.938174;45.9705;27;0;27;49;45.9705
77760;0;0;0.796941;39.0501;20;0;20;42;39.0501
77820;0;0;0.732548;35.8948;33;0;33;39;35.8948
77880;0;0;0.850413;41.6702;20;0;20;46;41.6702
77940;0;0;0.839831;41.1517;32;0;32;44;41.1517
78000;0.374341;0.748682;0.955629;46.8258;30;0;30;49;46.8258
78060;0.284748;0.551125;0.979267;47.9841;31;0;31;49;47.9841
78120;0;0;0.845199;41.4147;25;0;25;47;41.4147
78180;0.100536;0.208005;0.895832;43.8958;29;0;29;49;43.8958
78240;0.0753102;0.136928;0.968418;47.4525;33;0;33;49;47.4525
78300;0.362873;0.870896;0.889719;43.5962;25;0;25;49;43.5962
78360;0;0;0.721155;35.3366;15;0;15;42;35.3366
78420;0;0;0.562608;27.5678;24;0;24;31;27.5678
78480;0.283502;0.405002;0.769131;37.6874;42;0;42;49;37.6874
78540;0.701273;2.10382;0.922;45.178;20;0;20;49;45.178
78600;0;0;0.722884;35.4213;21;0;21;39;35.4213
78660;0;0;0.757607;37.1227;31;0;31;45;37.1227
78720;0;0;0.879279;43.0847;26;0;26;48;43.0847
78780;0;0;0.729616;35.7512;24;0;24;43;35.7512
78840;0;0;0.748908;36.6965;21;0;21;41;36.6965
78900;0;0;0.708267;34.7051;27;0;27;39;34.7051
78960;0;0;0.74048;36.2835;17;0;17;39;36.2835
79020;0;0;0.874651;42.8579;27;0;27;46;42.8579
79080;0;0;0.824224;40.387;20;0;20;46;40.387
79140;0;0;0.8287;40.6063;28;0;28;45;40.6063
79200;3.14157;5.71194;0.986564;48.3416;33;0;33;49;48.3416
79260;0.708837;1.77209;0.942165;46.1661;24;0;24;49;46.1661
79320;0.0339188;0.0814052;0.922341;45.1947;25;0;25;49;45.1947
79380;0;0;0.854498;41.8704;23;0;23;45;41.8704
79440;0;0;0.74833;36.6682;25;0;25;42;36.6682
79500;0;0;0.898454;44.0243;28;0;28;47;44.0243
79560;0;0;0.887422;43.4837;31;0;31;48;43.4837
79620;0;0;0.887427;43.4839;21;0;21;47;43.4839
79680;0;0;0.868745;42.5685;26;0;26;48;42.5685
79740;0.00292305;0.00876916;0.921132;45.1355;20;0;20;49;45.1355
79800;0;0;0.880476;43.1433;20;0;20;46;43.1433
79860;0;0;0.773969;37.9245;24;0;24;42;37.9245
79920;0;0;0.668367;32.75;20;0;20;39;32.75
79980;0;0;0.662887;32.4815;20;0;20;36;32.4815
80040;0;0;0.641647;31.4407;29;0;29;37;31.4407
80100;0;0;0.677977;33.2209;18;0;18;38;33.2209
80160;0;0;0.659505;32.3158;27;0;27;38;32.3158
80220;0;0;0.658742;32.2783;17;0;17;38;32.2783
80280;0;0;0.60559;29.6739;18;0;18;34;29.6739
80340;0;0;0.645473;31.6282;24;0;24;35;31.6282
80400;0;0;0.767755;37.62;29;0;29;45;37.62
80460;0;0;0.85706;41.996;27;0;27;44;41.996
80520;1.56103;2.67605;0.920482;45.1036;36;1;35;49;45.1036
80580;5.76394;13.3014;1;49;27;1;26;49;49
80640;0.140681;0.366993;0.931812;45.6588;23;0;23;49;45.6588
80700;0;0;0.837645;41.0446;23;0;23;44;41.0446
80760;0;0;0.865539;42.4114;24;0;24;47;42.4114
80820;0;0;0.889508;43.5859;28;0;28;46;43.5859
80880;0;0;0.888385;43.5308;25;0;25;47;43.5308
80940;0;0;0.757576;37.1212;16;0;16;42;37.1212
81000;0;0;0.812373;39.8063;27;0;27;44;39.8063
81060;0;0;0.759659;37.2233;20;0;20;42;37.2233
81120;0;0;0.671388;32.898;15;0;15;36;32.898
81180;0;0;0.647144;31.71;21;0;21;35;31.71
81240;0;0;0.793288;38.8711;36;0;36;45;38.8711
81300;0;0;0.847942;41.5492;23;0;23;46;41.5492
81360;0;0;0.647331;31.7192;9;0;9;38;31.7192
81420;0;0;0.734258;35.9787;31;0;31;41;35.9787
81480;0;0;0.800851;39.2417;27;0;27;46;39.2417
81540;0;0;0.83517;40.9233;24;0;24;45;40.9233
81600;0.152256;0.294689;0.931077;45.6228;31;0;31;49;45.6228
81660;0;0;0.812216;39.7986;21;0;21;46;39.7986
81720;0;0;0.765822;37.5253;20;0;20;39;37.5253
81780;0.0364575;0.0810166;0.865881;42.4282;27;0;27;49;42.4282
81840;0.153151;0.382878;0.948217;46.4626;24;0;24;49;46.4626
81900;0.161576;0.538588;0.92171;45.1638;18;0;18;49;45.1638
81960;0;0;0.776806;38.0635;21;0;21;41;38.0635
82020;0;0;0.691951;33.9056;25;0;25;39;33.9056
82080;0;0;0.731766;35.8565;23;0;23;39;35.8565
82140;0;0;0.838176;41.0706;32;0;32;46;41.0706
82200;0;0;0.873137;42.7837;27;0;27;47;42.7837
82260;0.0201743;0.0432306;0.941259;46.1217;28;0;28;49;46.1217
82320;0;0;0.942359;46.1756;29;0;29;49;46.1756
82380;0;0;0.869298;42.5956;22;0;22;47;42.5956
82440;0.18937;0.3918;0.966958;47.381;29;0;29;49;47.381
82500;0;0;0.794595;38.9351;23;0;23;46;38.9351
82560;0;0;0.762144;37.345;17;0;17;43;37.345
82620;0;0;0.6917;33.8933;32;0;32;38;33.8933
82680;0;0;0.691271;33.8723;19;0;19;40;33.8723
82740;0;0;0.576665;28.2566;21;0;21;33;28.2566
82800;0.329191;0.519775;0.821644;40.2606;38;0;38;49;40.2606
82860;2.49614;6.51167;0.998976;48.9498;29;6;23;49;48.9498
82920;0.132468;0.41832;0.946654;46.3861;19;0;19;49;46.3861
82980;0;0;0.842682;41.2914;21;0;21;46;41.2914
83040;2.69456;5.0523;0.910597;44.6192;34;2;32;49;44.6192
83100;2.18997;6.25705;0.993149;48.6643;21;0;21;49;48.6643
83160;0.331915;0.711246;0.919273;45.0444;28;0;28;49;45.0444
83220;0;0;0.802999;39.347;16;0;16;45;39.347
83280;0;0;0.771462;37.8016;31;0;31;45;37.8016
83340;0;0;0.824095;40.3807;32;0;32;45;40.3807
83400;0;0;0.744241;36.4678;23;0;23;40;36.4678
83460;0;0;0.886473;43.4372;33;0;33;49;43.4372
83520;0;0;0.866449;42.456;24;0;24;46;42.456
83580;0.286172;0.536572;0.901279;44.1627;32;0;32;49;44.1627
83640;2.57711;6.72289;0.988318;48.4276;23;0;23;49;48.4276
83700;0;0;0.887532;43.4891;24;0;24;45;43.4891
83760;0;0;0.806841;39.5352;24;0;24;45;39.5352
83820;0;0;0.923072;45.2305;28;0;28;48;45.2305
83880;0.281282;0.649113;0.976181;47.8329;26;0;26;49;47.8329
83940;0;0;0.89969;44.0848;19;0;19;48;44.0848
84000;0;0;0.828923;40.6172;25;0;25;44;40.6172
84060;0;0;0.854581;41.8745;28;0;28;46;41.8745
84120;0.0117288;0.0335108;0.912797;44.7271;21;0;21;49;44.7271
84180;0;0;0.771528;37.8049;29;0;29;43;37.8049
84240;0;0;0.869174;42.5895;23;0;23;47;42.5895
84300;0;0;0.894739;43.8422;28;0;28;47;43.8422
84360;0;0;0.839905;41.1553;33;0;33;46;41.1553
84420;0;0;0.883539;43.2934;20;0;20;48;43.2934
84480;0;0;0.763494;37.4112;20;0;20;41;37.4112
84540;0;0;0.632462;30.9907;23;0;23;34;30.9907
84600;0;0;0.687925;33.7083;25;0;25;40;33.7083
84660;0;0;0.705737;34.5811;21;0;21;41;34.5811
84720;0;0;0.788395;38.6314;34;0;34;45;38.6314
84780;0;0;0.757526;37.1188;15;0;15;45;37.1188
84840;0;0;0.776158;38.0317;22;0;22;42;38.0317
84900;0;0;0.684536;33.5423;21;0;21;36;33.5423
84960;0;0;0.818374;40.1003;33;0;33;47;40.1003
85020;4.39201;8.23502;0.997412;48.8732;38;6;32;49;48.8732
85080;5.71344;14.2836;1;49;29;5;24;49;49
85140;2.62496;8.74985;1;49;25;7;18;49;49
85200;1.66901;3.1294;0.988506;48.4368;32;0;32;49;48.4368
85260;0;0;0.856984;41.9922;33;0;33;45;41.9922
85320;0.0485281;0.10784;0.946169;46.3623;27;0;27;49;46.3623
85380;0;0;0.815091;39.9395;23;0;23;47;39.9395
85440;0;0;0.901153;44.1565;30;0;30;49;44.1565
85500;0.377328;0.905588;0.977379;47.8916;25;0;25;49;47.8916
85560;0;0;0.865149;42.3923;18;0;18;48;42.3923
85620;1.0038;2.151;0.943832;46.2478;28;0;28;49;46.2478
85680;2.4744;6.74837;0.990383;48.5288;24;2;22;49;48.5288
85740;0.0741125;0.185281;0.916752;44.9208;24;0;24;49;44.9208
85800;0;0;0.834323;40.8818;22;0;21;44;40.8818
85860;0;0;0.80705;39.5455;29;0;29;47;39.5455
85920;1.66112;3.21507;0.950226;46.5611;31;0;31;49;46.5611
85980;4.14146;10.3537;0.979592;48;34;9;24;49;48
86040;2.83983;6.31073;0.953814;46.7369;28;0;27;49;46.7369
86100;1.82686;3.77971;0.919115;45.0366;31;0;29;49;45.0366
86160;0.019574;0.0533837;0.794507;38.9308;25;0;22;49;38.9308
86220;0;0;0.732859;35.9101;24;0;23;49;35.9101
86280;0;0;0.528673;25.905;28;0;17;45;25.905
86340;0;0;0.285043;13.9671;25;0;5;45;13.9671
